doc_id	paragraph_id	sentence_id	sentence	token_id	token	lemma	upos	misc	start	end
doc1	2	14	In tegenstellen tou de annere Grönnegse dialekten , is t Westerwoolds nich deur t Freis beinvloud .	16	beinvloud	beinvloed	VERB		1086	1094
doc1	2	14	In tegenstellen tou de annere Grönnegse dialekten , is t Westerwoolds nich deur t Freis beinvloud .	17	.	.	PUNCT	SpacesAfter=\n	1095	1095
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	1	De	de	DET		1097	1098
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	2	letste	let	ADJ		1100	1105
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	3	eiwen	eiw	NOUN		1107	1111
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	4	is	zijn	AUX		1113	1114
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	5	t	het	PRON		1116	1116
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	6	Westerwoolds	Westerwoolds	PROPN		1118	1129
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	7	stark	stark	ADJ		1131	1135
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	8	beinvloud	beinvloed	NOUN		1137	1145
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	9	deur	door	ADP		1147	1150
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	10	t	het	DET		1152	1152
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	11	Grönnegs	Grönnegs	PROPN		1154	1161
doc1	2	15	De letste eiwen is t Westerwoolds stark beinvloud deur t Grönnegs .	12	.	.	PUNCT		1162	1162
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	1	t	het	PRON		1164	1164
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	2	Westerwoolds	Westerwoolds	VERB		1166	1177
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	3	is	zijn	AUX		1179	1180
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	4	van	van	ADP		1182	1184
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	5	oerspronk	oersprinken	NOUN		1186	1194
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	6	n	een	DET		1196	1196
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	7	Veels	veels	NOUN		1198	1202
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	8	dialekt	dialeken	VERB		1204	1210
doc1	2	16	t Westerwoolds is van oerspronk n Veels dialekt .	9	.	.	PUNCT	SpacesAfter=\n	1211	1211
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	1	t	het	PRON		1213	1213
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	2	Oerspronkelke	Oerspronkelk	PROPN		1215	1227
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	3	Westerwoolds	Westerwoolds	PROPN		1229	1240
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	4	daarf	daarf	ADV		1242	1246
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	5	dan	dan	ADV		1248	1250
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	6	ook	ook	ADV		1252	1254
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	7	nich	nich	ADJ		1256	1259
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	8	indeild	geindeild	NOUN		1261	1267
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	9	wodden	woden	VERB		1269	1274
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	10	bi	bi	ADP		1276	1277
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	11	t	het	DET		1279	1279
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	12	Grönnegs	Grönnegs	PROPN		1281	1288
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	13	,	,	PUNCT	SpacesAfter=\s\s	1289	1289
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	14	man	man	NOUN		1291	1293
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	15	mout	moeten	AUX		1295	1298
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	16	indeild	geindeild	ADJ		1300	1306
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	17	worden	worden	AUX		1308	1313
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	18	bi	bi	ADP		1315	1316
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	19	t	het	DET		1318	1318
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	20	Veels	Veels	PROPN		1320	1324
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	21	,	,	PUNCT	SpacesAfter=\s\s	1325	1325
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	22	presiezer	presijs	NOUN		1327	1335
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	23	zein	zein	AUX		1337	1340
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	24	bi	bi	ADP		1342	1343
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	25	de	de	DET		1345	1346
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	26	westelke	westelijk	NOUN		1348	1355
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	27	dialekten	dialekten	VERB		1357	1365
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	28	,	,	PUNCT	SpacesAfter=\s\s	1366	1366
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	29	waor	waar	ADV		1368	1371
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	30	ok	ok	VERB		1373	1374
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	31	t	het	DET		1376	1376
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	32	Emslaands	Emslaands	PROPN		1378	1386
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	33	,	,	PUNCT	SpacesAfter=\s\s	1387	1387
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	34	Twènts	Twènts	PROPN		1389	1394
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	35	en	en	CCONJ		1396	1397
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	36	t	het	DET		1399	1399
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	37	Drènts	Drènts	ADJ		1401	1406
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	38	bi	bi	NOUN		1408	1409
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	39	heuren	horen	VERB		1411	1416
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	40	deit	deat	ADV		1418	1421
doc1	2	17	t Oerspronkelke Westerwoolds daarf dan ook nich indeild wodden bi t Grönnegs , man mout indeild worden bi t Veels , presiezer zein bi de westelke dialekten , waor ok t Emslaands , Twènts en t Drènts bi heuren deit .	41	.	.	PUNCT	SpacesAfter=\n	1422	1422
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	1	Deur	door	ADP		1424	1427
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	2	de	de	DET		1429	1430
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	3	grote	groot	ADJ		1432	1436
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	4	invloud	invloed	NOUN		1438	1444
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	5	van	van	ADP		1446	1448
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	6	de	de	DET		1450	1451
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	7	anner	andnere	NOUN		1453	1457
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	8	Grönnegse	Gronings	PROPN		1459	1467
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	9	dialekten	dialekten	VERB		1469	1477
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	10	,	,	PUNCT	SpacesAfter=\s\s	1478	1478
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	11	daarf	daarf	VERB		1480	1484
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	12	t	het	DET		1486	1486
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	13	Westerwoolds	Westerwoolds	PROPN		1488	1499
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	14	noe	noe	ADP		1501	1503
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	15	ok	ok	NOUN		1505	1506
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	16	bi	bi	ADP		1508	1509
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	17	t	het	DET		1511	1511
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	18	Grönnegs	Grönnegs	PROPN		1513	1520
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	19	indeild	geindeild	VERB		1522	1528
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	20	wodden	woden	VERB		1530	1535
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	21	,	,	PUNCT	SpacesAfter=\s\s	1536	1536
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	22	aal	al	ADV		1538	1540
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	23	is	zijn	AUX		1542	1543
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	24	nich	nich	ADV		1545	1548
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	25	elke	elk	DET		1550	1553
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	26	taolkundege	taolkunder	NOUN		1555	1565
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	27	t	het	PRON		1567	1567
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	28	hier	hier	ADV		1569	1572
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	29	mit	met	ADP		1574	1576
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	30	eins	eins	NOUN		1578	1581
doc1	2	18	Deur de grote invloud van de anner Grönnegse dialekten , daarf t Westerwoolds noe ok bi t Grönnegs indeild wodden , aal is nich elke taolkundege t hier mit eins .	31	.	.	PUNCT	SpacesAfter=\n	1582	1582
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	1	t	het	PRON		1584	1584
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	2	Gebiet	Gebijten	VERB		1586	1591
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	3	waor	waor	ADV		1593	1596
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	4	as	als	SCONJ		1598	1599
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	5	vrouger	vroeger	ADJ		1601	1607
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	6	t	het	DET		1609	1609
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	7	Westerwoolds	Westerwoolds	PROPN		1611	1622
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	8	snakt	snakken	VERB		1624	1628
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	9	wodde	woden	VERB		1630	1634
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	10	,	,	PUNCT	SpacesAfter=\s\s	1635	1635
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	11	bestun	besten	VERB		1637	1642
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	12	oet	uit	ADP		1644	1646
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	13	t	het	DET		1648	1648
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	14	ganze	gans	NOUN		1650	1654
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	15	gebiet	gebiet	VERB		1656	1661
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	16	tusken	tussen	ADP		1663	1668
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	17	de	de	DET		1670	1671
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	18	twei	twei	NOUN		1673	1676
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	19	moren	moren	VERB		1678	1682
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	20	in	in	ADP		1684	1685
doc1	2	19	t Gebiet waor as vrouger t Westerwoolds snakt wodde , bestun oet t ganze gebiet tusken de twei moren in .	21	.	.	PUNCT	SpacesAfter=\n	1686	1686
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	1	Anners	Annering	ADV		1688	1693
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	2	zègd	zeggen	VERB		1695	1698
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	3	is	zijn	AUX		1700	1701
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	4	dit	dit	PRON		1703	1705
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	5	de	de	DET		1707	1708
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	6	olle	oud	ADJ		1710	1713
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	7	zaandtoenge	zaandtoeng	ADJ		1715	1725
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	8	dei	dei	NOUN		1727	1729
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	9	van	van	ADP		1731	1733
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	10	Traopel	Traopel	PROPN		1735	1741
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	11	tot	tot	ADP		1743	1745
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	12	aan	aan	ADP		1747	1749
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	13	Bewoolde	Bewoollen	PROPN		1751	1758
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	14	luip	lopen	VERB		1760	1763
doc1	2	20	Anners zègd is dit de olle zaandtoenge dei van Traopel tot aan Bewoolde luip .	15	.	.	PUNCT	SpacesAfter=\n	1764	1764
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	1	Dodestieds	dodestieds	ADV		1766	1775
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	2	was	zijn	AUX		1777	1779
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	3	Traopel	Traopel	PROPN		1781	1787
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	4	t	het	DET		1789	1789
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	5	meist	meist	NOUN		1791	1795
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	6	isoleerd	isoleren	VERB		1797	1804
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	7	,	,	PUNCT	SpacesAfter=\s\s	1805	1805
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	8	deurdat	deurdat	SCONJ		1807	1813
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	9	t	het	PRON		1815	1815
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	10	aan	aan	ADP		1817	1819
doc1	2	21	Dodestieds was Traopel t meist isoleerd , deurdat t aan drei zieden deur t moor umrinkt was en daor wordde dan ok t meist van t Grönnegs ofwiekende dialekt snakt .	11	drei	drei	ADJ		1821	1824
